sequence_length,model_dimension,precision,forward_time,backward_time,implementation
128,16,torch.bfloat16,6.552934646606446e-05,0.0003778815269470215,triton_kernel
128,16,torch.bfloat16,0.0422247052192688,0.0005545139312744141,pytorch_naive
128,16,torch.bfloat16,0.08210996389389039,0.0006034612655639648,pytorch_scaled_dot_product_attention
128,16,torch.float16,6.366968154907227e-05,0.0005654573440551757,triton_kernel
128,16,torch.float16,0.07300423383712769,0.0007646918296813965,pytorch_naive
128,16,torch.float16,0.03702709674835205,0.0006186604499816894,pytorch_scaled_dot_product_attention
128,16,torch.float32,6.983280181884765e-05,0.0003385305404663086,triton_kernel
128,16,torch.float32,0.06531243324279785,0.0004833340644836426,pytorch_naive
128,16,torch.float32,0.020754587650299073,0.0006735920906066895,pytorch_scaled_dot_product_attention
128,32,torch.bfloat16,0.00010485649108886719,0.0004744529724121094,triton_kernel
128,32,torch.bfloat16,0.023080921173095702,0.0006249427795410156,pytorch_naive
128,32,torch.bfloat16,0.08738301992416382,0.0007114529609680176,pytorch_scaled_dot_product_attention
128,32,torch.float16,6.59942626953125e-05,0.0003457427024841309,triton_kernel
128,32,torch.float16,0.0001540541648864746,0.0007832407951354981,pytorch_naive
128,32,torch.float16,0.0002465963363647461,0.000694108009338379,pytorch_scaled_dot_product_attention
128,32,torch.float32,7.092952728271484e-05,0.0003485679626464844,triton_kernel
128,32,torch.float32,0.0001725316047668457,0.0007676005363464356,pytorch_naive
128,32,torch.float32,0.0002110600471496582,0.00048006772994995116,pytorch_scaled_dot_product_attention
128,64,torch.bfloat16,6.61015510559082e-05,0.00044040679931640626,triton_kernel
128,64,torch.bfloat16,0.0001591205596923828,0.000924694538116455,pytorch_naive
128,64,torch.bfloat16,0.00017515420913696289,0.0006322979927062989,pytorch_scaled_dot_product_attention
128,64,torch.float16,6.691217422485351e-05,0.0003873944282531738,triton_kernel
128,64,torch.float16,0.00016032457351684571,0.0005255579948425293,pytorch_naive
128,64,torch.float16,0.00024585723876953126,0.0005504846572875977,pytorch_scaled_dot_product_attention
128,64,torch.float32,6.618499755859376e-05,0.00036073923110961913,triton_kernel
128,64,torch.float32,0.0001470804214477539,0.0007068753242492676,pytorch_naive
128,64,torch.float32,0.0001835942268371582,0.00047620534896850584,pytorch_scaled_dot_product_attention
128,128,torch.bfloat16,9.870529174804688e-05,0.0006939291954040528,triton_kernel
128,128,torch.bfloat16,0.00011756420135498047,0.000542294979095459,pytorch_naive
128,128,torch.bfloat16,0.000160062313079834,0.0009443640708923339,pytorch_scaled_dot_product_attention
128,128,torch.float16,7.201433181762696e-05,0.00040551424026489256,triton_kernel
128,128,torch.float16,0.00015592575073242188,0.0004853963851928711,pytorch_naive
128,128,torch.float16,0.00021723508834838867,0.0006549358367919922,pytorch_scaled_dot_product_attention
128,128,torch.float32,6.263256072998047e-05,0.0003577589988708496,triton_kernel
128,128,torch.float32,0.00014182329177856446,0.0004839539527893066,pytorch_naive
128,128,torch.float32,0.00021991729736328124,0.0008991003036499023,pytorch_scaled_dot_product_attention
128,256,torch.bfloat16,6.606578826904297e-05,0.00038694143295288087,triton_kernel
128,256,torch.bfloat16,0.00013551712036132812,0.0005949020385742187,pytorch_naive
128,256,torch.bfloat16,0.00015181303024291992,0.000557243824005127,pytorch_scaled_dot_product_attention
128,256,torch.float16,6.431341171264648e-05,0.0003459334373474121,triton_kernel
128,256,torch.float16,0.00015077590942382812,0.0006568193435668946,pytorch_naive
128,256,torch.float16,0.000209963321685791,0.0008059382438659668,pytorch_scaled_dot_product_attention
128,256,torch.float32,8.295774459838867e-05,0.0005217790603637695,triton_kernel
128,256,torch.float32,0.00015560388565063476,0.0006970286369323731,pytorch_naive
128,256,torch.float32,0.00021636486053466797,0.0006160259246826172,pytorch_scaled_dot_product_attention
256,16,torch.bfloat16,6.805658340454101e-05,0.0005496740341186523,triton_kernel
256,16,torch.bfloat16,0.00019097328186035156,0.0004722833633422852,pytorch_naive
256,16,torch.bfloat16,0.0002555370330810547,0.0006172657012939453,pytorch_scaled_dot_product_attention
256,16,torch.float16,9.08493995666504e-05,0.0003902077674865723,triton_kernel
256,16,torch.float16,0.0001578211784362793,0.0006616711616516113,pytorch_naive
256,16,torch.float16,0.00020682811737060547,0.0005705356597900391,pytorch_scaled_dot_product_attention
256,16,torch.float32,6.49571418762207e-05,0.00035927295684814455,triton_kernel
256,16,torch.float32,0.0001942753791809082,0.0006897807121276856,pytorch_naive
256,16,torch.float32,0.00020568370819091798,0.00045228004455566406,pytorch_scaled_dot_product_attention
256,32,torch.bfloat16,6.266832351684571e-05,0.0003556251525878906,triton_kernel
256,32,torch.bfloat16,0.0002204298973083496,0.0006227731704711914,pytorch_naive
256,32,torch.bfloat16,0.0002222776412963867,0.0006486892700195313,pytorch_scaled_dot_product_attention
256,32,torch.float16,8.27193260192871e-05,0.0005410194396972656,triton_kernel
256,32,torch.float16,0.00018248558044433593,0.0005736589431762695,pytorch_naive
256,32,torch.float16,0.00021027326583862306,0.0011688232421875,pytorch_scaled_dot_product_attention
256,32,torch.float32,8.999109268188476e-05,0.00045038461685180663,triton_kernel
256,32,torch.float32,0.0001580357551574707,0.0004904150962829589,pytorch_naive
256,32,torch.float32,0.00021005868911743163,0.0005745172500610351,pytorch_scaled_dot_product_attention
256,64,torch.bfloat16,6.392002105712891e-05,0.0005876541137695313,triton_kernel
256,64,torch.bfloat16,0.0001650571823120117,0.0005242943763732911,pytorch_naive
256,64,torch.bfloat16,0.00022729635238647461,0.0006430625915527343,pytorch_scaled_dot_product_attention
256,64,torch.float16,6.99758529663086e-05,0.0004485011100769043,triton_kernel
256,64,torch.float16,0.0001806974411010742,0.00042978525161743166,pytorch_naive
256,64,torch.float16,0.00020858049392700196,0.0005099296569824219,pytorch_scaled_dot_product_attention
256,64,torch.float32,7.942914962768554e-05,0.0004514336585998535,triton_kernel
256,64,torch.float32,0.0001414179801940918,0.0003985166549682617,pytorch_naive
256,64,torch.float32,0.0001744389533996582,0.0004498124122619629,pytorch_scaled_dot_product_attention
256,128,torch.bfloat16,7.876157760620118e-05,0.00047864913940429685,triton_kernel
256,128,torch.bfloat16,0.00016270875930786134,0.0004740595817565918,pytorch_naive
256,128,torch.bfloat16,0.00022172927856445312,0.0006711840629577637,pytorch_scaled_dot_product_attention
256,128,torch.float16,9.388923645019532e-05,0.00039671659469604493,triton_kernel
256,128,torch.float16,0.00015891790390014647,0.0004976153373718262,pytorch_naive
256,128,torch.float16,0.00020910501480102538,0.0005170345306396484,pytorch_scaled_dot_product_attention
256,128,torch.float32,7.668733596801757e-05,0.00046306848526000977,triton_kernel
256,128,torch.float32,0.0001548647880554199,0.0004038810729980469,pytorch_naive
256,128,torch.float32,0.00018157958984375,0.00044274330139160156,pytorch_scaled_dot_product_attention
256,256,torch.bfloat16,8.047819137573242e-05,0.00047442913055419924,triton_kernel
256,256,torch.bfloat16,0.00016732215881347655,0.0004650473594665527,pytorch_naive
256,256,torch.bfloat16,0.00020531415939331054,0.0004759311676025391,pytorch_scaled_dot_product_attention
256,256,torch.float16,6.545782089233399e-05,0.0004581093788146973,triton_kernel
256,256,torch.float16,0.00018944740295410157,0.000585472583770752,pytorch_naive
256,256,torch.float16,0.0002014636993408203,0.0004754185676574707,pytorch_scaled_dot_product_attention
256,256,torch.float32,7.147789001464844e-05,0.0003809928894042969,triton_kernel
256,256,torch.float32,0.0001422286033630371,0.000549614429473877,pytorch_naive
256,256,torch.float32,0.00021308660507202148,0.0005549311637878418,pytorch_scaled_dot_product_attention
512,16,torch.bfloat16,6.453990936279297e-05,0.00038373470306396484,triton_kernel
512,16,torch.bfloat16,0.00016541481018066405,0.0004971385002136231,pytorch_naive
512,16,torch.bfloat16,0.0002590179443359375,0.0006850838661193847,pytorch_scaled_dot_product_attention
512,16,torch.float16,6.470680236816406e-05,0.00038461685180664064,triton_kernel
512,16,torch.float16,0.0001878023147583008,0.0007333040237426757,pytorch_naive
512,16,torch.float16,0.00028063058853149413,0.0007023334503173829,pytorch_scaled_dot_product_attention
512,16,torch.float32,6.508827209472656e-05,0.000422060489654541,triton_kernel
512,16,torch.float32,0.00014251470565795898,0.0004454970359802246,pytorch_naive
512,16,torch.float32,0.00021270513534545898,0.0005398750305175781,pytorch_scaled_dot_product_attention
512,32,torch.bfloat16,6.585121154785156e-05,0.0003826379776000977,triton_kernel
512,32,torch.bfloat16,0.00016416311264038085,0.0005015850067138672,pytorch_naive
512,32,torch.bfloat16,0.00020971298217773438,0.0005418777465820313,pytorch_scaled_dot_product_attention
512,32,torch.float16,6.638765335083008e-05,0.0003862619400024414,triton_kernel
512,32,torch.float16,0.00019197463989257814,0.0005358219146728516,pytorch_naive
512,32,torch.float16,0.0002038717269897461,0.0005371928215026856,pytorch_scaled_dot_product_attention
512,32,torch.float32,8.119344711303711e-05,0.0004542231559753418,triton_kernel
512,32,torch.float32,0.000143277645111084,0.000490880012512207,pytorch_naive
512,32,torch.float32,0.00017272233963012696,0.0006298422813415527,pytorch_scaled_dot_product_attention
512,64,torch.bfloat16,6.76274299621582e-05,0.00039101839065551757,triton_kernel
512,64,torch.bfloat16,0.0001671910285949707,0.0005397796630859375,pytorch_naive
512,64,torch.bfloat16,0.00030307769775390626,0.0006568431854248047,pytorch_scaled_dot_product_attention
512,64,torch.float16,8.33272933959961e-05,0.0006515622138977051,triton_kernel
512,64,torch.float16,0.00015230178833007811,0.0005023598670959473,pytorch_naive
512,64,torch.float16,0.00020829439163208007,0.0007918715476989746,pytorch_scaled_dot_product_attention
512,64,torch.float32,6.990432739257812e-05,0.00036405324935913087,triton_kernel
512,64,torch.float32,0.00019935369491577148,0.000594472885131836,pytorch_naive
512,64,torch.float32,0.000234377384185791,0.0006302237510681152,pytorch_scaled_dot_product_attention
512,128,torch.bfloat16,8.885860443115234e-05,0.0003841996192932129,triton_kernel
512,128,torch.bfloat16,0.00016213655471801757,0.0006296992301940918,pytorch_naive
512,128,torch.bfloat16,0.0002084970474243164,0.0004834651947021484,pytorch_scaled_dot_product_attention
512,128,torch.float16,6.841421127319336e-05,0.00033625364303588865,triton_kernel
512,128,torch.float16,0.00015988349914550782,0.0005747795104980469,pytorch_naive
512,128,torch.float16,0.0002613544464111328,0.0006878733634948731,pytorch_scaled_dot_product_attention
512,128,torch.float32,7.617473602294922e-05,0.0005314469337463379,triton_kernel
512,128,torch.float32,0.00014269351959228516,0.0004504799842834473,pytorch_naive
512,128,torch.float32,0.00024224519729614257,0.0005711793899536132,pytorch_scaled_dot_product_attention
512,256,torch.bfloat16,8.931159973144532e-05,0.0004662156105041504,triton_kernel
512,256,torch.bfloat16,0.00017343759536743165,0.00045447349548339845,pytorch_naive
512,256,torch.bfloat16,0.00020598173141479493,0.0004845738410949707,pytorch_scaled_dot_product_attention
512,256,torch.float16,8.963346481323242e-05,0.0004517674446105957,triton_kernel
512,256,torch.float16,0.00015201568603515626,0.0004219770431518555,pytorch_naive
512,256,torch.float16,0.0002015233039855957,0.0004737377166748047,pytorch_scaled_dot_product_attention
512,256,torch.float32,0.00010324716567993164,0.0004566550254821777,triton_kernel
512,256,torch.float32,0.00014188289642333985,0.000679624080657959,pytorch_naive
512,256,torch.float32,0.00017343759536743165,0.0005657792091369629,pytorch_scaled_dot_product_attention
1024,16,torch.bfloat16,8.933544158935547e-05,0.0006173849105834961,triton_kernel
1024,16,torch.bfloat16,0.0001732945442199707,0.0005012750625610352,pytorch_naive
1024,16,torch.bfloat16,0.00021505355834960938,0.0005416035652160645,pytorch_scaled_dot_product_attention
1024,16,torch.float16,8.949041366577149e-05,0.0005007028579711914,triton_kernel
1024,16,torch.float16,0.0001543283462524414,0.0005498766899108887,pytorch_naive
1024,16,torch.float16,0.0002070307731628418,0.0006760001182556152,pytorch_scaled_dot_product_attention
1024,16,torch.float32,7.642507553100586e-05,0.0005431532859802246,triton_kernel
1024,16,torch.float32,0.00015494823455810546,0.0004724264144897461,pytorch_naive
1024,16,torch.float32,0.0001879453659057617,0.0004884243011474609,pytorch_scaled_dot_product_attention
1024,32,torch.bfloat16,9.112358093261718e-05,0.00042868852615356444,triton_kernel
1024,32,torch.bfloat16,0.0001660943031311035,0.0006057858467102051,pytorch_naive
1024,32,torch.bfloat16,0.0002115488052368164,0.0005415439605712891,pytorch_scaled_dot_product_attention
1024,32,torch.float16,7.73310661315918e-05,0.00044169425964355467,triton_kernel
1024,32,torch.float16,0.00015517473220825196,0.000605928897857666,pytorch_naive
1024,32,torch.float16,0.00020848512649536134,0.000534677505493164,pytorch_scaled_dot_product_attention
1024,32,torch.float32,8.08119773864746e-05,0.00045205354690551757,triton_kernel
1024,32,torch.float32,0.00017851591110229492,0.0005562543869018554,pytorch_naive
1024,32,torch.float32,0.00018922090530395507,0.00043594837188720703,pytorch_scaled_dot_product_attention
1024,64,torch.bfloat16,7.944107055664062e-05,0.0003364682197570801,triton_kernel
1024,64,torch.bfloat16,0.00019781589508056642,0.0006865143775939941,pytorch_naive
1024,64,torch.bfloat16,0.00021892786026000977,0.0005858182907104492,pytorch_scaled_dot_product_attention
1024,64,torch.float16,8.794069290161133e-05,0.0005105733871459961,triton_kernel
1024,64,torch.float16,0.00018922090530395507,0.0005594611167907715,pytorch_naive
1024,64,torch.float16,0.00020982027053833007,0.00047760009765625,pytorch_scaled_dot_product_attention
1024,64,torch.float32,0.0001013040542602539,0.0005090594291687012,triton_kernel
1024,64,torch.float32,0.00016411542892456055,0.00042366981506347656,pytorch_naive
1024,64,torch.float32,0.00018944740295410157,0.00047748088836669923,pytorch_scaled_dot_product_attention
1024,128,torch.bfloat16,8.999109268188476e-05,0.0003840804100036621,triton_kernel
1024,128,torch.bfloat16,0.00020478963851928712,0.000654911994934082,pytorch_naive
1024,128,torch.bfloat16,0.0002322554588317871,0.0005978226661682128,pytorch_scaled_dot_product_attention
1024,128,torch.float16,8.951425552368164e-05,0.000630950927734375,triton_kernel
1024,128,torch.float16,0.0003116965293884277,0.0006533980369567872,pytorch_naive
1024,128,torch.float16,0.00022649765014648438,0.0004903554916381836,pytorch_scaled_dot_product_attention
1024,128,torch.float32,0.00012123584747314453,0.00045976638793945315,triton_kernel
1024,128,torch.float32,0.00015435218811035156,0.0004503607749938965,pytorch_naive
1024,128,torch.float32,0.00020143985748291015,0.000435185432434082,pytorch_scaled_dot_product_attention
1024,256,torch.bfloat16,0.00011991262435913086,0.000521695613861084,triton_kernel
1024,256,torch.bfloat16,0.0001723170280456543,0.0004489898681640625,pytorch_naive
1024,256,torch.bfloat16,0.00031099319458007815,0.0006664633750915527,pytorch_scaled_dot_product_attention
1024,256,torch.float16,0.00010644197463989258,0.0004981398582458496,triton_kernel
1024,256,torch.float16,0.00016412734985351562,0.000481259822845459,pytorch_naive
1024,256,torch.float16,0.000294041633605957,0.0008057594299316406,pytorch_scaled_dot_product_attention
1024,256,torch.float32,0.00012978315353393555,0.0006946206092834472,triton_kernel
1024,256,torch.float32,0.00021821260452270508,0.0005939245223999023,pytorch_naive
1024,256,torch.float32,0.00025739669799804685,0.0005780339241027832,pytorch_scaled_dot_product_attention
2048,16,torch.bfloat16,9.616613388061524e-05,0.00042266845703125,triton_kernel
2048,16,torch.bfloat16,0.00022954940795898436,0.0006895661354064941,pytorch_naive
2048,16,torch.bfloat16,0.0003877997398376465,0.0008368611335754395,pytorch_scaled_dot_product_attention
2048,16,torch.float16,9.60707664489746e-05,0.00038509368896484376,triton_kernel
2048,16,torch.float16,0.0002248406410217285,0.0005546808242797852,pytorch_naive
2048,16,torch.float16,0.0003820180892944336,0.0007904529571533203,pytorch_scaled_dot_product_attention
2048,16,torch.float32,0.00010368824005126953,0.00046755075454711913,triton_kernel
2048,16,torch.float32,0.00025016069412231445,0.00072174072265625,pytorch_naive
2048,16,torch.float32,0.0003218531608581543,0.0007118940353393555,pytorch_scaled_dot_product_attention
2048,32,torch.bfloat16,0.00010658502578735352,0.0005601286888122558,triton_kernel
2048,32,torch.bfloat16,0.0002183675765991211,0.0007024645805358887,pytorch_naive
2048,32,torch.bfloat16,0.0003608822822570801,0.0007426381111145019,pytorch_scaled_dot_product_attention
2048,32,torch.float16,0.00010716915130615234,0.00044384002685546873,triton_kernel
2048,32,torch.float16,0.00022668838500976561,0.0005732893943786622,pytorch_naive
2048,32,torch.float16,0.00037171840667724607,0.000751662254333496,pytorch_scaled_dot_product_attention
2048,32,torch.float32,0.0001148819923400879,0.0004046916961669922,triton_kernel
2048,32,torch.float32,0.0002488255500793457,0.0006782889366149902,pytorch_naive
2048,32,torch.float32,0.00035369396209716797,0.0007021665573120117,pytorch_scaled_dot_product_attention
2048,64,torch.bfloat16,0.00011125802993774414,0.0006104826927185059,triton_kernel
2048,64,torch.bfloat16,0.00023630857467651367,0.0006651163101196289,pytorch_naive
2048,64,torch.bfloat16,0.0003783941268920898,0.0008727431297302247,pytorch_scaled_dot_product_attention
2048,64,torch.float16,0.00014154911041259767,0.0006020188331604004,triton_kernel
2048,64,torch.float16,0.00026146173477172854,0.0007450699806213379,pytorch_naive
2048,64,torch.float16,0.0003694295883178711,0.0007893085479736328,pytorch_scaled_dot_product_attention
2048,64,torch.float32,0.00013004541397094728,0.0005360722541809082,triton_kernel
2048,64,torch.float32,0.00027190446853637696,0.0007244706153869629,pytorch_naive
2048,64,torch.float32,0.0003632783889770508,0.0007784605026245117,pytorch_scaled_dot_product_attention
2048,128,torch.bfloat16,0.00013256072998046875,0.0006437063217163086,triton_kernel
2048,128,torch.bfloat16,0.0002628207206726074,0.0007448673248291015,pytorch_naive
2048,128,torch.bfloat16,0.0005014300346374512,0.0011400341987609862,pytorch_scaled_dot_product_attention
2048,128,torch.float16,0.0001460433006286621,0.0007477998733520508,triton_kernel
2048,128,torch.float16,0.0002434849739074707,0.000629270076751709,pytorch_naive
2048,128,torch.float16,0.00048812627792358396,0.001114356517791748,pytorch_scaled_dot_product_attention
2048,128,torch.float32,0.00020067691802978517,0.0007163166999816894,triton_kernel
2048,128,torch.float32,0.0004086613655090332,0.0010930538177490235,pytorch_naive
2048,128,torch.float32,0.00045615434646606445,0.0011911392211914062,pytorch_scaled_dot_product_attention
2048,256,torch.bfloat16,0.0001706242561340332,0.0009046554565429688,triton_kernel
2048,256,torch.bfloat16,0.00034159421920776367,0.0008597254753112793,pytorch_naive
2048,256,torch.bfloat16,0.0006746649742126465,0.0015851616859436034,pytorch_scaled_dot_product_attention
2048,256,torch.float16,0.00017529726028442383,0.0009470105171203614,triton_kernel
2048,256,torch.float16,0.00030585527420043943,0.0007347822189331055,pytorch_naive
2048,256,torch.float16,0.0006383061408996582,0.001556253433227539,pytorch_scaled_dot_product_attention
2048,256,torch.float32,0.00030766725540161134,0.001582491397857666,triton_kernel
2048,256,torch.float32,0.0005920290946960449,0.0015378952026367187,pytorch_naive
2048,256,torch.float32,0.0006285548210144043,0.0015672683715820313,pytorch_scaled_dot_product_attention
4096,16,torch.bfloat16,0.00017888545989990233,0.0007072806358337403,triton_kernel
4096,16,torch.bfloat16,0.0011973857879638671,0.002895510196685791,pytorch_naive
