sequence_length,model_dimension,precision,forward_time,backward_time,implementation
512,64,torch.bfloat16,0.00021916627883911133,0.0005740642547607422,pytorch_scaled_dot_product_attention
512,64,torch.float16,6.39796257019043e-05,0.00032743215560913084,triton_kernel
512,64,torch.float16,0.00015175342559814453,0.000537705421447754,pytorch_naive
512,64,torch.float16,0.00021587610244750978,0.0007410049438476562,pytorch_scaled_dot_product_attention
512,64,torch.float32,6.809234619140626e-05,0.00034624338150024414,triton_kernel
512,64,torch.float32,0.00014520883560180663,0.0005741238594055176,pytorch_naive
512,64,torch.float32,0.00017758607864379883,0.0006528139114379883,pytorch_scaled_dot_product_attention
512,128,torch.bfloat16,9.741783142089844e-05,0.0007700562477111816,triton_kernel
512,128,torch.bfloat16,0.0001862645149230957,0.000848698616027832,pytorch_naive
512,128,torch.bfloat16,0.00021108388900756836,0.0006792187690734863,pytorch_scaled_dot_product_attention
512,128,torch.float16,0.00010007619857788086,0.0004669189453125,triton_kernel
512,128,torch.float16,0.0001519322395324707,0.0005415439605712891,pytorch_naive
512,128,torch.float16,0.00020759105682373048,0.0008186936378479004,pytorch_scaled_dot_product_attention
512,128,torch.float32,8.47935676574707e-05,0.00039862394332885743,triton_kernel
512,128,torch.float32,0.00016289949417114258,0.0005509853363037109,pytorch_naive
512,128,torch.float32,0.00017859935760498047,0.0005341291427612305,pytorch_scaled_dot_product_attention
512,256,torch.bfloat16,7.606744766235352e-05,0.000403904914855957,triton_kernel
512,256,torch.bfloat16,0.00017175674438476562,0.0005296111106872558,pytorch_naive
512,256,torch.bfloat16,0.0002221226692199707,0.0005859494209289551,pytorch_scaled_dot_product_attention
512,256,torch.float16,7.485151290893554e-05,0.0003391742706298828,triton_kernel
512,256,torch.float16,0.00015166997909545898,0.0006577968597412109,pytorch_naive
512,256,torch.float16,0.00020960569381713867,0.0007584571838378906,pytorch_scaled_dot_product_attention
512,256,torch.float32,8.983612060546875e-05,0.000444638729095459,triton_kernel
512,256,torch.float32,0.00014990568161010742,0.0006956219673156738,pytorch_naive
512,256,torch.float32,0.00018314123153686523,0.0007317423820495606,pytorch_scaled_dot_product_attention
1024,16,torch.bfloat16,7.097721099853515e-05,0.00033184289932250974,triton_kernel
1024,16,torch.bfloat16,0.00017361640930175782,0.0006130337715148926,pytorch_naive
1024,16,torch.bfloat16,0.0002899646759033203,0.0009186625480651856,pytorch_scaled_dot_product_attention
